tracklet_id,flight_id,cls,n_steps,n_obs,mean_dir_deg,R,rayleigh_p,median_inlier,disp_px,trusted
0,0,1,62,63,268.16,0.2621,0.013581,0.6335,635.21,False
1,1,0,63,64,236.84,0.1478,0.25332,0.5306,3381.08,False
2,1,0,10,11,178.76,0.1015,0.906416,0.3724,179.65,False
3,1,0,8,9,195.09,0.2649,0.585363,0.3485,167.15,False
4,1,0,2,3,148.17,0.5911,0.564036,0.3724,24.18,False
5,1,0,23,24,269.29,0.2671,0.195002,0.3875,2632.36,False
6,1,0,15,16,232.29,0.6149,0.002224,0.3875,1230.45,False
7,1,0,23,24,76.2,0.1742,0.5025,0.6342,38.69,False
8,1,0,23,24,319.5,0.1866,0.453873,0.6342,61.15,False
9,1,0,23,24,230.75,0.2234,0.320754,0.6342,33.98,False
10,1,0,21,22,234.87,0.1921,0.466218,0.6259,112.67,False
11,1,0,16,17,292.99,0.1544,0.689391,0.63,46.67,False
12,1,0,16,17,279.21,0.2216,0.462748,0.63,91.9,False
13,2,0,49,50,235.85,0.1824,0.196348,0.4551,1309.62,False
14,2,0,24,25,218.22,0.2303,0.28268,0.4389,1895.92,False
15,2,0,21,22,252.97,0.2763,0.202939,0.4409,748.49,False
16,2,0,29,30,205.63,0.2739,0.113077,0.3797,169.97,False
17,2,0,9,10,148.01,0.1402,0.845334,0.5036,335.18,False
18,2,0,10,11,231.08,0.3732,0.254098,0.3956,77.77,False
19,2,0,15,16,211.4,0.306,0.248988,0.4734,145.56,False
20,2,0,8,9,338.41,0.1841,0.773806,0.6694,112.84,False
21,2,0,7,8,189.34,0.1505,0.862185,0.6282,55.59,False
22,2,0,8,9,125.92,0.1901,0.760662,0.6694,104.29,False
23,2,0,5,6,247.46,0.463,0.361513,0.6282,138.5,False
24,2,0,6,7,219.85,0.4842,0.254715,0.6164,65.91,False
25,3,0,20,21,306.71,0.3631,0.069991,0.4618,1321.54,False
26,3,0,6,7,51.19,0.4136,0.374758,0.4288,61.12,False
27,3,0,52,53,43.94,0.1028,0.57959,0.5291,956.0,False
28,3,0,51,52,4.95,0.0315,0.95097,0.529,966.83,False
29,3,0,5,6,349.95,0.4847,0.326012,0.383,96.32,False
30,3,0,0,1,,0.0,1.0,0.0,0.0,False
31,3,0,0,1,,0.0,1.0,0.0,0.0,False
32,3,0,12,13,237.71,0.322,0.294213,0.4861,372.91,False
33,3,0,4,5,301.29,0.2233,0.83759,0.4434,54.82,False
34,3,0,9,10,144.42,0.2092,0.686536,0.4683,358.48,False
35,3,0,9,10,237.01,0.3124,0.427487,0.4683,265.85,False
36,3,0,17,18,174.9,0.1327,0.74694,0.6388,87.64,False
37,3,0,13,14,246.87,0.0998,0.882636,0.6547,58.39,False
38,3,0,16,17,123.84,0.1816,0.597344,0.6403,115.32,False
39,3,0,13,14,246.71,0.1401,0.781524,0.6547,62.2,False
40,3,0,14,15,199.6,0.2195,0.517639,0.6403,49.29,False
41,3,0,0,1,,0.0,1.0,0.0,0.0,False
42,3,0,1,2,203.56,1.0,0.512221,0.5291,49.93,False
43,6,0,6,7,80.82,0.2677,0.669253,0.908,189.95,False
44,6,0,8,9,118.05,0.2221,0.687512,0.908,230.63,False
45,6,0,20,21,104.36,0.2199,0.384996,0.9111,69.19,False
46,6,0,19,20,103.18,0.162,0.613412,0.9132,76.12,False
47,6,0,49,50,113.36,0.0573,0.852456,0.9078,649.26,False
48,6,0,24,25,167.41,0.2054,0.367003,0.8977,253.43,False
49,6,0,26,27,146.47,0.4128,0.010629,0.8878,362.66,False
50,6,0,24,25,105.18,0.6007,8.1e-05,0.8977,291.24,True
51,6,0,7,8,128.67,0.6319,0.055612,0.895,338.26,False
52,6,0,15,16,172.16,0.1666,0.666947,0.921,255.47,False
53,6,0,24,25,104.07,0.3573,0.045054,0.8878,616.83,False
54,6,0,24,25,64.71,0.2084,0.356367,0.8878,293.46,False
55,6,0,22,23,149.98,0.0966,0.817964,0.8977,181.2,False
56,6,0,6,7,80.17,0.608,0.10647,0.9264,298.26,False
57,6,0,16,17,88.81,0.375,0.104484,0.9046,299.9,False
58,6,0,15,16,111.58,0.1632,0.677973,0.8806,317.53,False
59,6,0,9,10,120.59,0.7047,0.007612,0.9003,212.75,True
60,6,0,4,5,100.6,0.5195,0.364174,0.9282,144.72,False
61,6,0,0,1,,0.0,1.0,0.0,0.0,False
62,6,0,0,1,,0.0,1.0,0.0,0.0,False
63,6,0,32,33,281.71,0.1068,0.697323,0.9065,1020.86,False
64,6,0,23,24,267.97,0.3001,0.125836,0.9221,550.38,False
65,6,0,12,13,283.38,0.4226,0.116488,0.9135,515.36,False
66,6,0,12,13,273.95,0.698,0.001515,0.9075,515.99,True
67,6,0,20,21,255.86,0.3763,0.057046,0.9217,145.47,False
68,6,0,15,16,250.14,0.5114,0.017149,0.9212,414.36,True
69,6,0,12,13,287.77,0.4872,0.054765,0.9202,513.44,False
70,6,0,14,15,259.66,0.3117,0.260926,0.9202,142.69,False
71,6,0,19,20,279.59,0.3436,0.105403,0.9221,363.86,False
72,6,0,16,17,261.2,0.0783,0.909087,0.9237,120.86,False
73,6,0,19,20,282.43,0.2595,0.281582,0.9221,180.27,False
74,6,0,16,17,264.9,0.18,0.602832,0.9237,11.61,False
75,6,0,15,16,274.33,0.3847,0.107705,0.9212,30.55,False
76,6,0,14,15,286.3,0.5349,0.015419,0.9217,481.95,True
77,6,0,16,17,280.61,0.4621,0.030189,0.9217,158.19,False
78,6,0,14,15,269.94,0.7626,6.8e-05,0.9217,341.79,True
79,6,0,14,15,253.43,0.3123,0.259369,0.9217,189.37,False
80,6,0,1,2,149.83,1.0,0.512221,0.8735,0.62,False
81,6,0,14,15,198.75,0.0634,0.947075,0.9217,113.83,False
82,6,0,1,2,95.13,1.0,0.512221,0.8735,1.41,False
83,6,0,14,15,281.12,0.4722,0.041136,0.9242,479.21,False
84,6,0,11,12,255.64,0.4791,0.077491,0.9263,382.52,False
85,6,0,8,9,212.29,0.2455,0.632007,0.9135,118.35,False
86,6,0,12,13,205.98,0.2533,0.472555,0.9245,293.04,False
87,6,0,9,10,331.61,0.3164,0.417966,0.9269,227.4,False
88,6,0,9,10,288.91,0.2995,0.458459,0.9269,380.62,False
89,6,0,9,10,313.58,0.4525,0.159908,0.9284,206.8,False
90,6,0,17,18,295.3,0.217,0.455625,0.7865,457.57,False
91,6,0,13,14,296.28,0.2804,0.366954,0.7865,452.03,False
92,6,0,11,12,91.74,0.0811,0.933064,0.774,120.67,False
93,6,0,11,12,27.64,0.0905,0.917415,0.774,377.2,False
94,6,0,4,5,93.61,0.4989,0.395798,0.7686,126.19,False
95,6,0,3,4,2.74,0.6001,0.373435,0.7632,399.61,False
96,10,0,60,61,90.01,0.2183,0.056789,0.8527,1144.38,False
97,10,0,23,24,208.15,0.1405,0.639924,0.8008,119.68,False
98,10,0,9,10,203.53,0.3317,0.382368,0.8606,148.02,False
99,10,0,8,9,266.28,0.1729,0.797712,0.8473,152.84,False
100,10,0,7,8,242.75,0.6914,0.02875,0.8227,202.01,True
101,10,0,9,10,191.87,0.4464,0.16837,0.7997,339.81,False
102,10,0,9,10,225.73,0.209,0.68694,0.7169,37.56,False
103,10,0,23,24,89.58,0.3933,0.026709,0.7997,409.53,False
104,10,0,9,10,116.5,0.2359,0.618891,0.7169,7.71,False
105,10,0,8,9,72.52,0.245,0.633121,0.7416,338.38,False
106,10,0,6,7,357.74,0.6133,0.101939,0.7174,264.7,False
107,10,0,23,24,81.19,0.1171,0.733875,0.9107,235.68,False
108,10,0,23,24,57.06,0.3471,0.061103,0.9107,58.5,False
109,10,0,23,24,84.51,0.2609,0.210533,0.9107,253.33,False
110,10,0,22,23,92.92,0.404,0.025719,0.9111,365.15,False
111,10,0,36,37,78.63,0.3894,0.003693,0.8891,1329.36,False
112,10,0,36,37,84.29,0.2927,0.044642,0.8891,1561.03,False
113,10,0,18,19,109.6,0.3472,0.113548,0.914,187.34,False
114,10,0,13,14,239.53,0.1536,0.743205,0.9164,96.32,False
115,10,0,23,24,113.44,0.4269,0.01354,0.9107,298.69,False
116,10,0,10,11,73.23,0.4638,0.115389,0.931,148.24,False
117,10,0,23,24,142.72,0.1898,0.441378,0.9107,139.49,False
118,10,0,15,16,105.31,0.4076,0.080914,0.9115,176.79,False
119,10,0,35,36,85.14,0.2525,0.106955,0.8895,1397.82,False
120,10,0,13,14,64.72,0.188,0.64034,0.9164,351.97,False
121,10,0,33,34,70.94,0.6036,2e-06,0.8895,1758.25,True
122,10,0,8,9,58.54,0.2321,0.663875,0.948,305.79,False
123,10,0,9,10,113.07,0.4783,0.127148,0.9456,319.74,False
124,10,0,8,9,98.26,0.2002,0.737976,0.931,181.44,False
125,10,0,21,22,145.99,0.1041,0.800279,0.9107,180.19,False
126,10,0,10,11,183.06,0.1698,0.758715,0.931,153.42,False
127,10,0,11,12,107.92,0.4257,0.136387,0.9164,319.3,False
128,10,0,10,11,337.04,0.0188,0.996635,0.931,228.11,False
129,10,0,18,19,64.33,0.2696,0.273695,0.9111,95.02,False
130,10,0,31,32,79.39,0.2397,0.168931,0.8895,1683.97,False
131,10,0,14,15,77.99,0.1376,0.773516,0.9071,234.97,False
132,10,0,13,14,89.97,0.4219,0.097389,0.8895,277.01,False
133,10,0,12,13,80.83,0.5844,0.013396,0.9001,362.12,True
134,10,0,23,24,167.28,0.1923,0.431891,0.8862,1311.12,False
135,10,0,9,10,92.78,0.4212,0.206596,0.8895,37.22,False
136,10,0,4,5,90.22,0.3954,0.566098,0.883,103.94,False
137,10,0,0,1,,0.0,1.0,0.0,0.0,False
138,10,0,0,1,,0.0,1.0,0.0,0.0,False
139,10,0,10,11,174.14,0.0814,0.938917,0.7883,32.41,False
140,10,0,8,9,303.03,0.3082,0.482288,0.7883,91.19,False
141,10,0,3,4,243.14,0.3137,0.776261,0.8678,57.06,False
142,10,0,4,5,250.49,0.0342,0.99588,0.7098,27.07,False
143,10,0,2,3,274.88,0.9832,0.149919,0.7275,221.21,False
144,13,0,48,49,47.16,0.1744,0.233245,0.9306,547.02,False
145,13,0,24,25,357.1,0.2332,0.273849,0.9253,241.37,False
146,13,0,23,24,31.6,0.1762,0.494466,0.9323,3.45,False
147,13,0,24,25,94.02,0.4932,0.002229,0.9253,127.4,False
148,13,0,23,24,65.44,0.3114,0.106882,0.9323,113.83,False
149,13,0,22,23,89.3,0.5053,0.002781,0.9339,144.7,True
150,13,0,0,1,,0.0,1.0,0.0,0.0,False
151,13,0,47,48,324.99,0.1684,0.265049,0.9323,641.38,False
152,13,0,22,23,72.63,0.3849,0.03653,0.9253,174.61,False
153,13,0,9,10,170.23,0.1728,0.774295,0.9442,34.48,False
154,13,0,8,9,193.93,0.1444,0.854332,0.9453,11.08,False
155,13,0,0,1,,0.0,1.0,0.0,0.0,False
156,13,0,0,1,,0.0,1.0,0.0,0.0,False
157,13,0,20,21,267.52,0.3114,0.143985,0.9356,101.12,False
158,13,0,22,23,297.09,0.1411,0.650489,0.9356,52.39,False
159,13,0,20,21,273.34,0.2835,0.202169,0.9447,79.87,False
160,13,0,21,22,254.64,0.3508,0.074042,0.9387,88.22,False
161,13,0,21,22,324.45,0.2791,0.196328,0.9387,61.31,False
162,13,0,21,22,232.27,0.1919,0.466791,0.9387,47.25,False
163,13,0,34,35,40.93,0.1702,0.376053,0.9122,433.61,False
164,13,0,20,21,165.99,0.0099,0.998108,0.9513,7.21,False
165,13,0,20,21,253.37,0.1528,0.632592,0.9513,45.63,False
166,13,0,19,20,108.39,0.0276,0.986035,0.9519,17.34,False
167,13,0,19,20,161.01,0.389,0.054469,0.9519,25.78,False
168,13,0,18,19,258.71,0.111,0.805499,0.952,5.93,False
169,13,0,14,15,212.88,0.2754,0.352128,0.9533,112.31,False
170,13,0,9,10,91.79,0.3183,0.41345,0.7778,110.62,False
171,13,0,7,8,91.89,0.2021,0.76456,0.8014,71.93,False
172,13,0,11,12,92.62,0.0321,0.989222,0.8014,22.34,False
173,13,0,11,12,89.02,0.1532,0.780465,0.8014,45.41,False
174,14,0,11,12,9.21,0.2239,0.586737,0.9241,216.1,False
175,14,0,14,15,8.72,0.2924,0.307429,0.9287,9.26,False
176,14,0,13,14,308.17,0.1586,0.728754,0.9325,58.2,False
177,14,0,3,4,110.56,0.3378,0.744937,0.9163,1.46,False
178,14,0,29,30,258.7,0.2893,0.087474,0.8768,597.96,False
179,14,0,29,30,204.61,0.0592,0.904889,0.8777,430.3,False
180,14,0,8,9,87.15,0.3744,0.336653,0.873,263.31,False
181,14,0,6,7,14.55,0.2721,0.660444,0.8772,49.89,False
182,14,0,2,3,76.79,0.9971,0.139347,0.9153,143.22,False
183,14,0,1,2,35.83,1.0,0.512221,0.8693,56.18,False
184,14,0,1,2,109.75,1.0,0.512221,0.8693,103.51,False
185,14,0,4,5,161.51,0.505,0.386412,0.8571,1.17,False
186,14,0,21,22,203.91,0.1267,0.718453,0.8755,441.41,False
187,14,0,22,23,139.72,0.1283,0.701,0.8786,423.58,False
188,14,0,12,13,281.14,0.5375,0.027633,0.9168,249.29,True
189,14,0,11,12,205.25,0.2107,0.624154,0.9074,79.96,False
190,14,0,12,13,251.76,0.1923,0.651105,0.9307,90.05,False
191,14,0,11,12,215.32,0.1452,0.80042,0.9263,70.51,False
192,14,0,11,12,214.98,0.2107,0.624106,0.9263,1.72,False
193,14,0,13,14,298.19,0.2876,0.347943,0.9351,66.31,False
194,14,0,14,15,253.8,0.189,0.614884,0.942,240.88,False
195,14,0,9,10,298.79,0.1068,0.907325,0.9074,211.51,False
196,14,0,6,7,261.7,0.6149,0.100619,0.9452,265.67,False
197,14,0,2,3,247.21,0.8933,0.22737,0.9193,264.94,False
198,14,0,25,26,336.18,0.019,0.991198,0.9276,1353.32,False
199,14,0,3,4,269.06,0.9418,0.056671,0.9557,249.45,False
200,14,0,3,4,285.75,0.2667,0.833546,0.9658,5.08,False
201,14,0,22,23,31.03,0.1601,0.574388,0.9116,1350.12,False
202,14,0,14,15,51.82,0.1404,0.765277,0.8898,127.19,False
203,14,0,4,5,275.09,0.1733,0.899084,0.8506,57.44,False
204,14,0,6,7,98.4,0.2744,0.655624,0.8506,59.08,False
205,14,0,11,12,49.32,0.1377,0.818567,0.8952,11.66,False
206,14,0,9,10,88.25,0.2848,0.494758,0.8952,97.83,False
207,15,0,19,20,224.64,0.4381,0.023891,0.9345,100.75,False
208,15,0,19,20,215.25,0.5046,0.006435,0.9333,87.2,True
209,15,0,19,20,195.9,0.1933,0.497847,0.9333,12.27,False
210,15,0,6,7,162.63,0.4045,0.391661,0.9413,4.51,False
211,15,0,32,33,266.84,0.1565,0.46011,0.9227,978.03,False
212,15,0,31,32,135.28,0.1625,0.444445,0.9197,1258.1,False
213,15,0,1,2,169.5,1.0,0.512221,0.8575,28.5,False
214,15,0,0,1,,0.0,1.0,0.0,0.0,False
215,15,0,0,1,,0.0,1.0,0.0,0.0,False
216,15,0,0,1,,0.0,1.0,0.0,0.0,False
217,15,0,1,2,132.01,1.0,0.512221,0.6897,5.15,False
218,15,0,21,22,291.65,0.2544,0.259718,0.9413,213.85,False
219,15,0,23,24,316.37,0.2031,0.391659,0.9542,268.21,False
220,15,0,4,5,232.73,0.2445,0.808194,0.879,120.68,False
221,15,0,22,23,332.89,0.1409,0.651013,0.9527,116.72,False
222,15,0,22,23,290.67,0.1232,0.720627,0.9527,115.07,False
223,15,0,23,24,308.29,0.3364,0.072814,0.9542,85.56,False
224,15,0,20,21,318.08,0.2753,0.221705,0.9527,37.67,False
225,15,0,21,22,258.6,0.118,0.750768,0.9542,85.1,False
226,15,0,38,39,47.01,0.2061,0.199756,0.9475,522.5,False
227,15,0,9,10,277.34,0.1456,0.834206,0.9367,113.78,False
228,15,0,14,15,277.15,0.1688,0.678829,0.939,150.74,False
229,15,0,20,21,265.89,0.2871,0.193811,0.9527,158.33,False
230,15,0,10,11,243.32,0.1964,0.690688,0.9556,324.39,False
231,15,0,6,7,288.23,0.3824,0.434351,0.9613,251.53,False
232,15,0,12,13,62.93,0.3591,0.216204,0.948,136.84,False
233,15,0,13,14,18.55,0.2312,0.508116,0.9439,9.79,False
234,15,0,13,14,305.06,0.2181,0.547915,0.9439,37.18,False
235,15,0,10,11,26.92,0.224,0.616971,0.9538,24.31,False
236,15,0,13,14,50.64,0.1921,0.627777,0.9439,35.13,False
237,15,0,13,14,276.08,0.1316,0.804447,0.9439,7.81,False
238,17,0,11,12,63.41,0.185,0.695893,0.7604,9.37,False
239,17,0,9,10,264.92,0.1756,0.76773,0.8936,40.38,False
240,17,0,9,10,245.38,0.3291,0.388505,0.8936,154.61,False
241,17,0,9,10,213.77,0.2523,0.577129,0.8936,92.54,False
242,17,0,8,9,61.09,0.1489,0.845875,0.8949,22.25,False
243,18,0,64,65,316.82,0.0457,0.875635,0.9117,2179.26,False
244,18,0,18,19,323.63,0.0768,0.901774,0.8767,5.66,False
245,18,0,18,19,327.56,0.0826,0.887333,0.8767,8.79,False
246,20,0,43,44,122.17,0.1619,0.325678,0.8997,739.31,False
247,20,0,43,44,226.74,0.1825,0.240076,0.8997,709.52,False
248,20,0,23,24,280.61,0.2245,0.317211,0.9407,69.68,False
249,20,0,21,22,359.39,0.1027,0.805193,0.9348,111.51,False
250,20,0,17,18,49.0,0.1988,0.517603,0.8281,76.31,False
251,20,0,27,28,176.15,0.1908,0.377793,0.8374,3736.53,False
252,20,0,9,10,289.9,0.1775,0.763419,0.6162,4880.32,False
253,21,0,31,32,290.32,0.1416,0.540903,0.9213,89.06,False
254,21,0,15,16,241.5,0.0678,0.935407,0.9213,107.36,False
255,21,0,31,32,87.09,0.1401,0.548091,0.9213,93.78,False
256,21,0,14,15,81.23,0.2581,0.400851,0.9227,86.15,False
257,21,0,29,30,152.83,0.1675,0.4471,0.8905,7.74,False
258,21,0,12,13,124.25,0.1984,0.633044,0.8594,266.69,False
259,21,0,24,25,173.61,0.3098,0.099098,0.8286,956.62,False
260,22,0,0,1,,0.0,1.0,0.0,0.0,False
261,22,0,11,12,98.22,0.2064,0.636332,0.4845,608.02,False
262,22,0,17,18,96.21,0.1244,0.773909,0.5495,573.41,False
263,22,0,1,2,78.81,1.0,0.512221,0.7111,119.23,False
264,22,0,1,2,32.85,1.0,0.512221,0.7111,175.75,False
265,22,0,15,16,256.86,0.4552,0.04194,0.586,203.37,False
266,22,0,0,1,,0.0,1.0,0.0,0.0,False
267,22,0,0,1,,0.0,1.0,0.0,0.0,False
268,22,0,0,1,,0.0,1.0,0.0,0.0,False
269,22,0,26,27,343.09,0.2073,0.33022,0.5794,324.72,False
270,22,0,23,24,7.56,0.1054,0.778095,0.5606,31.17,False
271,22,0,19,20,236.55,0.118,0.772069,0.5395,295.37,False
272,22,0,3,4,245.22,0.9947,0.035175,0.5526,57.75,False
273,26,1,12,13,290.97,0.2245,0.556161,0.3755,858.22,False
274,26,1,10,11,61.56,0.1922,0.701705,0.3755,35.61,False
275,26,1,26,27,59.85,0.3335,0.054029,0.5568,564.93,False
276,26,1,2,3,56.51,0.9912,0.143773,0.4308,15.08,False
277,26,1,42,43,349.6,0.0708,0.81221,0.5514,411.21,False
278,26,1,9,10,308.9,0.1237,0.877489,0.5739,24.66,False
279,27,1,59,60,313.69,0.1223,0.415571,0.6041,1623.82,False
280,27,1,9,10,303.7,0.4986,0.105123,0.6547,17.02,False
281,27,1,11,12,77.35,0.1075,0.885284,0.649,7.68,False
282,28,1,42,43,178.08,0.1637,0.326392,0.7314,165.53,False
283,28,1,15,16,73.63,0.18,0.622604,0.802,4.66,False
284,28,1,5,6,52.35,0.2538,0.744636,0.5775,33.21,False
285,28,1,5,6,48.51,0.5221,0.268764,0.5775,22.56,False
286,28,1,3,4,18.75,0.2991,0.794727,0.5043,23.06,False
287,28,1,5,6,181.97,0.2566,0.739672,0.5775,2.94,False
288,28,1,5,6,81.68,0.4464,0.389859,0.5775,2.9,False
289,28,1,5,6,355.66,0.2314,0.783077,0.5775,0.26,False
290,28,1,21,22,246.53,0.1205,0.741851,0.2903,923.6,False
291,29,1,26,27,246.09,0.3198,0.068759,0.7216,21.37,False
292,29,1,56,57,125.03,0.0916,0.626937,0.7523,735.3,False
293,29,1,10,11,188.3,0.614,0.018822,0.6918,10.21,True
294,29,1,31,32,5.03,0.1902,0.328609,0.788,424.22,False
295,29,1,27,28,5.63,0.3568,0.030634,0.8116,63.53,False
296,30,1,22,23,65.45,0.5657,0.000536,0.781,72.2,True
297,30,1,19,20,224.17,0.0318,0.981453,0.7842,3.21,False
298,30,1,18,19,250.87,0.2728,0.265268,0.7814,5.37,False
299,31,1,10,11,77.75,0.0306,0.99115,0.6422,15.39,False
300,31,1,16,17,352.99,0.2892,0.266135,0.6422,2184.0,False
301,31,1,10,11,269.09,0.2258,0.61218,0.6422,38.63,False
302,31,1,10,11,13.6,0.1149,0.881759,0.6422,4.9,False
303,31,1,9,10,7.63,0.2072,0.691406,0.6452,69.51,False
304,31,1,49,50,35.17,0.2764,0.022894,0.8277,2425.93,False
305,31,1,0,1,,0.0,1.0,0.0,0.0,False
306,31,1,38,39,42.37,0.2234,0.150197,0.8467,554.29,False
307,31,1,25,26,60.07,0.2143,0.320549,0.8584,12.35,False
308,32,0,11,12,13.78,0.353,0.259334,0.3252,92.32,False
309,32,0,53,54,353.81,0.4196,6.2e-05,0.3252,4115.64,False
310,32,0,9,10,17.18,0.7688,0.002364,0.4286,259.95,False
311,33,0,15,16,26.61,0.6126,0.002341,0.3243,1282.01,False
312,34,1,64,65,270.49,0.0854,0.629096,0.532,1379.31,False
313,37,0,25,26,190.86,0.4029,0.015771,0.3925,741.86,False
314,40,1,64,65,209.43,0.1276,0.353967,0.7957,1689.43,False
315,40,1,4,5,149.29,0.451,0.472905,0.8304,378.95,False
316,41,1,1,2,345.01,1.0,0.512221,0.1333,521.79,False
317,41,1,54,55,275.91,0.2673,0.020377,0.8161,27097.51,False
318,41,1,3,4,203.53,0.9344,0.060216,0.5635,14.32,False
319,41,1,11,12,239.65,0.202,0.648498,0.8092,149.74,False
320,41,1,7,8,43.19,0.6389,0.051705,0.6149,2098.99,False
321,41,1,2,3,112.11,0.8488,0.270994,0.4506,253.76,False
322,41,1,0,1,,0.0,1.0,0.0,0.0,False
323,42,1,64,65,150.81,0.0266,0.956181,0.817,1587.13,False
324,44,1,13,14,162.69,0.7081,0.000661,0.6554,1703.96,True
325,44,1,3,4,196.16,0.4335,0.610861,0.4516,55.65,False
326,44,1,13,14,185.18,0.3217,0.265189,0.515,411.07,False
327,44,1,45,46,186.75,0.1873,0.207038,0.766,1185.08,False
328,44,1,6,7,179.77,0.2755,0.653285,0.8852,13.07,False
329,44,1,7,8,295.2,0.2242,0.71817,0.9235,128.57,False
330,45,1,27,28,271.22,0.4571,0.002862,0.7449,2457.41,False
331,45,1,42,43,329.95,0.2483,0.074353,0.8679,866.75,False
332,45,1,13,14,19.16,0.2344,0.498394,0.8635,11.18,False
333,46,1,64,65,246.13,0.2089,0.060623,0.8262,701.29,False
334,46,1,63,64,266.02,0.1159,0.430778,0.8268,534.75,False
335,46,1,25,26,286.15,0.4319,0.008229,0.8029,286.09,False
336,46,1,30,31,266.15,0.2997,0.066496,0.8202,45.73,False
337,46,1,64,65,241.97,0.1296,0.342822,0.8262,566.63,False
338,46,1,27,28,306.45,0.3907,0.014871,0.805,283.53,False
339,46,1,12,13,189.21,0.1978,0.634779,0.7604,30.12,False
340,46,1,30,31,262.92,0.2564,0.139144,0.8202,220.98,False
341,46,1,59,60,277.82,0.1431,0.299864,0.8357,486.25,False
342,46,1,4,5,217.35,0.2872,0.744376,0.7464,3.17,False
343,46,1,6,7,283.07,0.8076,0.012752,0.8419,184.47,True
344,46,1,38,39,243.88,0.1989,0.223668,0.8554,557.29,False
345,46,1,34,35,242.09,0.2078,0.231567,0.8554,505.89,False
346,46,1,30,31,233.72,0.1186,0.659636,0.8409,413.11,False
347,46,1,18,19,198.51,0.3015,0.196429,0.831,381.2,False
348,46,1,30,31,255.19,0.1087,0.704951,0.8409,430.54,False
349,46,1,32,33,149.15,0.1638,0.427084,0.8355,356.97,False
350,46,1,1,2,123.23,1.0,0.512221,0.9353,42.27,False
351,46,1,19,20,207.04,0.4907,0.008636,0.8352,381.87,False
352,46,1,32,33,243.35,0.3146,0.040908,0.8355,593.53,False
353,46,1,28,29,214.39,0.1491,0.540935,0.8407,364.55,False
354,46,1,10,11,292.37,0.3061,0.402031,0.867,353.38,False
355,46,1,5,6,124.31,0.2458,0.758479,0.9014,35.37,False
356,47,1,23,24,263.59,0.2509,0.23708,0.8746,496.12,False
357,47,1,14,15,252.38,0.3799,0.132539,0.8922,379.13,False
358,47,1,17,18,259.72,0.159,0.657044,0.8888,483.94,False
359,47,1,23,24,199.08,0.0752,0.880462,0.8719,478.07,False
360,47,1,15,16,280.18,0.2739,0.330047,0.8957,211.27,False
361,47,1,12,13,258.66,0.3944,0.155498,0.8987,240.64,False
362,47,1,9,10,301.52,0.2968,0.465172,0.9017,165.65,False
363,47,1,20,21,256.15,0.0962,0.83438,0.8784,145.93,False
364,47,1,18,19,347.63,0.0814,0.890395,0.8817,26.04,False
365,47,1,12,13,270.77,0.3914,0.160145,0.8987,141.35,False
366,47,1,7,8,256.41,0.5614,0.108227,0.8957,268.31,False
367,47,1,8,9,210.81,0.0877,0.943767,0.8821,193.96,False
368,47,1,0,1,,0.0,1.0,0.0,0.0,False
369,47,1,11,12,242.42,0.4195,0.144777,0.8605,485.58,False
370,47,1,10,11,260.72,0.3169,0.376076,0.8606,251.52,False
371,47,1,9,10,185.26,0.1738,0.772036,0.7286,284.03,False
372,47,1,9,10,202.18,0.1304,0.864728,0.7286,342.71,False
373,47,1,8,9,250.77,0.6186,0.041488,0.702,505.88,True
374,47,1,7,8,240.51,0.59,0.083749,0.6754,278.72,False
375,47,1,6,7,170.7,0.0801,0.965179,0.6694,303.71,False
376,47,1,6,7,237.79,0.5766,0.136282,0.6694,291.98,False
377,47,1,3,4,221.55,0.8244,0.129882,0.6634,159.75,False
378,47,1,1,2,238.18,1.0,0.512221,0.5714,37.76,False
379,47,1,19,20,53.31,0.2822,0.222532,0.93,45.98,False
380,47,1,12,13,45.37,0.3173,0.304981,0.9148,184.68,False
381,47,1,15,16,66.48,0.6436,0.001133,0.9361,520.93,True
382,47,1,3,4,31.46,0.4562,0.577995,0.9128,294.09,False
383,47,1,15,16,74.37,0.5048,0.019166,0.9397,320.63,True
384,47,1,16,17,45.64,0.448,0.037701,0.9379,471.17,False
385,47,1,10,11,76.84,0.507,0.073432,0.9372,254.78,False
386,47,1,6,7,98.64,0.3675,0.46392,0.9359,330.68,False
387,47,1,12,13,48.03,0.3485,0.236927,0.9407,330.83,False
388,47,1,3,4,65.41,0.9877,0.037668,0.9259,137.93,False
389,47,1,11,12,55.58,0.4107,0.157515,0.9418,347.6,False
390,47,1,6,7,51.6,0.6491,0.074784,0.9408,281.54,False
391,47,1,13,14,62.97,0.7449,0.000242,0.9397,481.13,True
392,47,1,5,6,74.57,0.7788,0.0392,0.9397,324.87,True
393,47,1,10,11,41.63,0.4904,0.087909,0.9379,354.87,False
394,47,1,10,11,51.72,0.6948,0.005076,0.9379,548.41,True
395,47,1,8,9,55.79,0.5095,0.124746,0.9379,141.25,False
396,47,1,5,6,56.08,0.8404,0.019781,0.9361,188.69,True
397,47,1,19,20,56.85,0.272,0.24798,0.9063,49.11,False
398,47,1,8,9,256.93,0.5547,0.082016,0.8901,1027.73,False
399,47,1,15,16,247.51,0.0941,0.879269,0.8738,952.98,False
400,47,1,13,14,255.06,0.4059,0.116709,0.8799,1011.44,False
401,47,1,5,6,244.36,0.1438,0.910422,0.9003,182.78,False
